Repetition,Algorithm,Scenario,NumDevices,VariableParameter,ParameterValue,PayloadSize,PacketInterval,MobilityPercentage,SpreadingFactor,SimulationDuration,MobilitySpeed,TotalPackets,Succeed,Lost,Success_Rate,PDR,EnergyEfficiency,AverageToA,AverageSNR,AverageRSSI,TotalEnergyConsumption
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,7,50,7,0,7,35.0,30,3000,2690,310,89.6667,0.8967,4.072498,97.54,7.53,-129.12,660.5282
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,7,50,7,50,7,35.0,0,3000,1513,1487,50.4333,0.5043,2.290591,97.54,5.13,-129.88,660.5282
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,7,50,7,50,7,35.0,30,3000,1513,1487,50.4333,0.5043,2.290591,97.54,5.13,-129.88,660.5282
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,13,50,13,0,7,65.0,0,1000,876,124,87.6,0.876,2.331076,97.54,7.53,-118.99,375.7922
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,13,50,13,0,7,65.0,30,1000,876,124,87.6,0.876,2.331076,97.54,7.53,-118.99,375.7922
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,13,50,13,50,7,65.0,0,1000,477,523,47.7,0.477,1.269319,97.54,5.13,-126.24,375.7922
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,13,50,13,50,7,65.0,30,1000,477,523,47.7,0.477,1.269319,97.54,5.13,-126.24,375.7922
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,13,50,13,0,7,65.0,0,3000,2690,310,89.6667,0.8967,2.38607,97.54,7.53,-129.12,1127.3766
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,13,50,13,0,7,65.0,30,3000,2690,310,89.6667,0.8967,2.38607,97.54,7.53,-129.12,1127.3766
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,13,50,13,50,7,65.0,0,3000,1513,1487,50.4333,0.5043,1.342054,97.54,5.13,-129.88,1127.3766
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,13,50,13,50,7,65.0,30,3000,1513,1487,50.4333,0.5043,1.342054,97.54,5.13,-129.88,1127.3766
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,19,50,19,0,7,95.0,0,1000,876,124,87.6,0.876,1.64845,97.54,7.53,-118.99,531.4083
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,19,50,19,0,7,95.0,30,1000,876,124,87.6,0.876,1.64845,97.54,7.53,-118.99,531.4083
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,19,50,19,50,7,95.0,0,1000,477,523,47.7,0.477,0.897615,97.54,5.13,-126.24,531.4083
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,19,50,19,50,7,95.0,30,1000,477,523,47.7,0.477,0.897615,97.54,5.13,-126.24,531.4083
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,19,50,19,0,7,95.0,0,3000,2690,310,89.6667,0.8967,1.68734,97.54,7.53,-129.12,1594.2249
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,19,50,19,0,7,95.0,30,3000,2690,310,89.6667,0.8967,1.68734,97.54,7.53,-129.12,1594.2249
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,19,50,19,50,7,95.0,0,3000,1513,1487,50.4333,0.5043,0.949051,97.54,5.13,-129.88,1594.2249
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,19,50,19,50,7,95.0,30,3000,1513,1487,50.4333,0.5043,0.949051,97.54,5.13,-129.88,1594.2249
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,25,50,25,0,7,125.0,0,1000,876,124,87.6,0.876,1.275064,97.54,7.53,-118.99,687.0244
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,25,50,25,0,7,125.0,30,1000,876,124,87.6,0.876,1.275064,97.54,7.53,-118.99,687.0244
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,25,50,25,50,7,125.0,0,1000,477,523,47.7,0.477,0.694298,97.54,5.13,-126.24,687.0244
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,25,50,25,50,7,125.0,30,1000,477,523,47.7,0.477,0.694298,97.54,5.13,-126.24,687.0244
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,25,50,25,0,7,125.0,0,3000,2690,310,89.6667,0.8967,1.305145,97.54,7.53,-129.12,2061.0733
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,25,50,25,0,7,125.0,30,3000,2690,310,89.6667,0.8967,1.305145,97.54,7.53,-129.12,2061.0733
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,25,50,25,50,7,125.0,0,3000,1513,1487,50.4333,0.5043,0.734084,97.54,5.13,-129.88,2061.0733
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,25,50,25,50,7,125.0,30,3000,1513,1487,50.4333,0.5043,0.734084,97.54,5.13,-129.88,2061.0733
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,31,50,31,0,7,155.0,0,1000,876,124,87.6,0.876,1.039589,97.54,7.53,-118.99,842.6406
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,31,50,31,0,7,155.0,30,1000,876,124,87.6,0.876,1.039589,97.54,7.53,-118.99,842.6406
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,31,50,31,50,7,155.0,0,1000,477,523,47.7,0.477,0.566078,97.54,5.13,-126.24,842.6406
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,31,50,31,50,7,155.0,30,1000,477,523,47.7,0.477,0.566078,97.54,5.13,-126.24,842.6406
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,31,50,31,0,7,155.0,0,3000,2690,310,89.6667,0.8967,1.064115,97.54,7.53,-129.12,2527.9217
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,31,50,31,0,7,155.0,30,3000,2690,310,89.6667,0.8967,1.064115,97.54,7.53,-129.12,2527.9217
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,31,50,31,50,7,155.0,0,3000,1513,1487,50.4333,0.5043,0.598515,97.54,5.13,-129.88,2527.9217
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,31,50,31,50,7,155.0,30,3000,1513,1487,50.4333,0.5043,0.598515,97.54,5.13,-129.88,2527.9217
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,37,50,37,0,7,185.0,0,1000,876,124,87.6,0.876,0.87753,97.54,7.53,-118.99,998.2567
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,37,50,37,0,7,185.0,30,1000,876,124,87.6,0.876,0.87753,97.54,7.53,-118.99,998.2567
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,37,50,37,50,7,185.0,0,1000,477,523,47.7,0.477,0.477833,97.54,5.13,-126.24,998.2567
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,37,50,37,50,7,185.0,30,1000,477,523,47.7,0.477,0.477833,97.54,5.13,-126.24,998.2567
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,0,7,185.0,0,3000,2690,310,89.6667,0.8967,0.898233,97.54,7.53,-129.12,2994.77
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,0,7,185.0,30,3000,2690,310,89.6667,0.8967,0.898233,97.54,7.53,-129.12,2994.77
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,50,7,185.0,0,3000,1513,1487,50.4333,0.5043,0.505214,97.54,5.13,-129.88,2994.77
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,37,50,37,50,7,185.0,30,3000,1513,1487,50.4333,0.5043,0.505214,97.54,5.13,-129.88,2994.77
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,0,7,215.0,0,1000,876,124,87.6,0.876,0.759182,97.54,7.53,-118.99,1153.8728
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,0,7,215.0,30,1000,876,124,87.6,0.876,0.759182,97.54,7.53,-118.99,1153.8728
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,50,7,215.0,0,1000,477,523,47.7,0.477,0.41339,97.54,5.13,-126.24,1153.8728
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,43,50,43,50,7,215.0,30,1000,477,523,47.7,0.477,0.41339,97.54,5.13,-126.24,1153.8728
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,0,7,215.0,0,3000,2690,310,89.6667,0.8967,0.777093,97.54,7.53,-129.12,3461.6184
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,0,7,215.0,30,3000,2690,310,89.6667,0.8967,0.777093,97.54,7.53,-129.12,3461.6184
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,50,7,215.0,0,3000,1513,1487,50.4333,0.5043,0.437079,97.54,5.13,-129.88,3461.6184
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,43,50,43,50,7,215.0,30,3000,1513,1487,50.4333,0.5043,0.437079,97.54,5.13,-129.88,3461.6184
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,0,7,245.0,0,1000,876,124,87.6,0.876,0.668963,97.54,7.53,-118.99,1309.4889
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,0,7,245.0,30,1000,876,124,87.6,0.876,0.668963,97.54,7.53,-118.99,1309.4889
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,50,7,245.0,0,1000,477,523,47.7,0.477,0.364264,97.54,5.13,-126.24,1309.4889
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,49,50,49,50,7,245.0,30,1000,477,523,47.7,0.477,0.364264,97.54,5.13,-126.24,1309.4889
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,0,7,245.0,0,3000,2690,310,89.6667,0.8967,0.684746,97.54,7.53,-129.12,3928.4667
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,0,7,245.0,30,3000,2690,310,89.6667,0.8967,0.684746,97.54,7.53,-129.12,3928.4667
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,50,7,245.0,0,3000,1513,1487,50.4333,0.5043,0.385138,97.54,5.13,-129.88,3928.4667
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,49,50,49,50,7,245.0,30,3000,1513,1487,50.4333,0.5043,0.385138,97.54,5.13,-129.88,3928.4667
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,0,7,275.0,0,1000,876,124,87.6,0.876,0.597909,97.54,7.53,-118.99,1465.105
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,0,7,275.0,30,1000,876,124,87.6,0.876,0.597909,97.54,7.53,-118.99,1465.105
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,50,7,275.0,0,1000,477,523,47.7,0.477,0.325574,97.54,5.13,-126.24,1465.105
1,DQoC-A,S2_TrafficLoad,200,PacketInterval,55,50,55,50,7,275.0,30,1000,477,523,47.7,0.477,0.325574,97.54,5.13,-126.24,1465.105
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,0,7,275.0,0,3000,2690,310,89.6667,0.8967,0.612015,97.54,7.53,-129.12,4395.3151
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,0,7,275.0,30,3000,2690,310,89.6667,0.8967,0.612015,97.54,7.53,-129.12,4395.3151
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,50,7,275.0,0,3000,1513,1487,50.4333,0.5043,0.34423,97.54,5.13,-129.88,4395.3151
1,DQoC-A,S2_TrafficLoad,600,PacketInterval,55,50,55,50,7,275.0,30,3000,1513,1487,50.4333,0.5043,0.34423,97.54,5.13,-129.88,4395.3151
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,5,0,7,25.0,0,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,5,50,7,25.0,0,1000,477,523,47.7,0.477,2.834157,97.54,5.13,-126.24,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,40,0,7,200.0,0,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,0,50,40,50,7,200.0,0,1000,477,523,47.7,0.477,0.443282,97.54,5.13,-126.24,1076.0647
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,5,0,7,25.0,0,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,5,50,7,25.0,0,3000,1513,1487,50.4333,0.5043,2.996561,97.54,5.13,-129.88,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,40,0,7,200.0,0,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,0,50,40,50,7,200.0,0,3000,1513,1487,50.4333,0.5043,0.468683,97.54,5.13,-129.88,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,5,0,7,25.0,7,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,5,50,7,25.0,7,1000,477,523,47.7,0.477,2.834157,97.54,5.13,-126.24,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,40,0,7,200.0,7,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,7,50,40,50,7,200.0,7,1000,477,523,47.7,0.477,0.443282,97.54,5.13,-126.24,1076.0647
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,5,0,7,25.0,7,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,5,50,7,25.0,7,3000,1513,1487,50.4333,0.5043,2.996561,97.54,5.13,-129.88,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,40,0,7,200.0,7,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,7,50,40,50,7,200.0,7,3000,1513,1487,50.4333,0.5043,0.468683,97.54,5.13,-129.88,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,5,0,7,25.0,13,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,5,50,7,25.0,13,1000,477,523,47.7,0.477,2.834157,97.54,5.13,-126.24,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,40,0,7,200.0,13,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,13,50,40,50,7,200.0,13,1000,477,523,47.7,0.477,0.443282,97.54,5.13,-126.24,1076.0647
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,5,0,7,25.0,13,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,5,50,7,25.0,13,3000,1513,1487,50.4333,0.5043,2.996561,97.54,5.13,-129.88,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,40,0,7,200.0,13,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,13,50,40,50,7,200.0,13,3000,1513,1487,50.4333,0.5043,0.468683,97.54,5.13,-129.88,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,5,0,7,25.0,20,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,5,50,7,25.0,20,1000,477,523,47.7,0.477,2.834157,97.54,5.13,-126.24,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,40,0,7,200.0,20,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,20,50,40,50,7,200.0,20,1000,477,523,47.7,0.477,0.443282,97.54,5.13,-126.24,1076.0647
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,5,0,7,25.0,20,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,5,50,7,25.0,20,3000,1513,1487,50.4333,0.5043,2.996561,97.54,5.13,-129.88,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,40,0,7,200.0,20,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,20,50,40,50,7,200.0,20,3000,1513,1487,50.4333,0.5043,0.468683,97.54,5.13,-129.88,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,5,0,7,25.0,27,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,5,50,7,25.0,27,1000,477,523,47.7,0.477,2.834157,97.54,5.13,-126.24,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,40,0,7,200.0,27,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,27,50,40,50,7,200.0,27,1000,477,523,47.7,0.477,0.443282,97.54,5.13,-126.24,1076.0647
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,5,0,7,25.0,27,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,5,50,7,25.0,27,3000,1513,1487,50.4333,0.5043,2.996561,97.54,5.13,-129.88,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,40,0,7,200.0,27,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,27,50,40,50,7,200.0,27,3000,1513,1487,50.4333,0.5043,0.468683,97.54,5.13,-129.88,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,5,0,7,25.0,33,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,5,50,7,25.0,33,1000,477,523,47.7,0.477,2.834157,97.54,5.13,-126.24,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,40,0,7,200.0,33,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,33,50,40,50,7,200.0,33,1000,477,523,47.7,0.477,0.443282,97.54,5.13,-126.24,1076.0647
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,5,0,7,25.0,33,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,5,50,7,25.0,33,3000,1513,1487,50.4333,0.5043,2.996561,97.54,5.13,-129.88,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,40,0,7,200.0,33,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,33,50,40,50,7,200.0,33,3000,1513,1487,50.4333,0.5043,0.468683,97.54,5.13,-129.88,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,5,0,7,25.0,40,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,5,50,7,25.0,40,1000,477,523,47.7,0.477,2.834157,97.54,5.13,-126.24,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,40,0,7,200.0,40,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,40,50,40,50,7,200.0,40,1000,477,523,47.7,0.477,0.443282,97.54,5.13,-126.24,1076.0647
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,5,0,7,25.0,40,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,5,50,7,25.0,40,3000,1513,1487,50.4333,0.5043,2.996561,97.54,5.13,-129.88,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,40,0,7,200.0,40,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,40,50,40,50,7,200.0,40,3000,1513,1487,50.4333,0.5043,0.468683,97.54,5.13,-129.88,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,5,0,7,25.0,47,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,5,50,7,25.0,47,1000,477,523,47.7,0.477,2.834157,97.54,5.13,-126.24,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,40,0,7,200.0,47,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,47,50,40,50,7,200.0,47,1000,477,523,47.7,0.477,0.443282,97.54,5.13,-126.24,1076.0647
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,5,0,7,25.0,47,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,5,50,7,25.0,47,3000,1513,1487,50.4333,0.5043,2.996561,97.54,5.13,-129.88,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,40,0,7,200.0,47,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,47,50,40,50,7,200.0,47,3000,1513,1487,50.4333,0.5043,0.468683,97.54,5.13,-129.88,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,5,0,7,25.0,53,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,5,50,7,25.0,53,1000,477,523,47.7,0.477,2.834157,97.54,5.13,-126.24,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,40,0,7,200.0,53,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,53,50,40,50,7,200.0,53,1000,477,523,47.7,0.477,0.443282,97.54,5.13,-126.24,1076.0647
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,5,0,7,25.0,53,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,5,50,7,25.0,53,3000,1513,1487,50.4333,0.5043,2.996561,97.54,5.13,-129.88,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,40,0,7,200.0,53,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,53,50,40,50,7,200.0,53,3000,1513,1487,50.4333,0.5043,0.468683,97.54,5.13,-129.88,3228.1942
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,5,0,7,25.0,60,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,5,50,7,25.0,60,1000,477,523,47.7,0.477,2.834157,97.54,5.13,-126.24,168.304
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,40,0,7,200.0,60,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S3_MobilitySpeed,200,MobilitySpeed,60,50,40,50,7,200.0,60,1000,477,523,47.7,0.477,0.443282,97.54,5.13,-126.24,1076.0647
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,5,0,7,25.0,60,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,5,50,7,25.0,60,3000,1513,1487,50.4333,0.5043,2.996561,97.54,5.13,-129.88,504.9121
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,40,0,7,200.0,60,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S3_MobilitySpeed,600,MobilitySpeed,60,50,40,50,7,200.0,60,3000,1513,1487,50.4333,0.5043,0.468683,97.54,5.13,-129.88,3228.1942
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,5,0,7,25.0,0,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,5,0,7,25.0,30,1000,876,124,87.6,0.876,5.204866,97.54,7.53,-118.99,168.304
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,40,0,7,200.0,0,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,0,50,40,0,7,200.0,30,1000,876,124,87.6,0.876,0.814077,97.54,7.53,-118.99,1076.0647
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,5,0,7,25.0,0,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,5,0,7,25.0,30,3000,2690,310,89.6667,0.8967,5.32766,97.54,7.53,-129.12,504.9121
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,40,0,7,200.0,0,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S4_MobilityPercentage,600,MobilityPercentage,0,50,40,0,7,200.0,30,3000,2690,310,89.6667,0.8967,0.833283,97.54,7.53,-129.12,3228.1942
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,5,10,7,25.0,0,1000,788,212,78.8,0.788,4.682003,97.54,7.05,-120.67,168.304
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,5,10,7,25.0,30,1000,788,212,78.8,0.788,4.682003,97.54,7.05,-120.67,168.304
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,40,10,7,200.0,0,1000,788,212,78.8,0.788,0.732298,97.54,7.05,-120.67,1076.0647
1,DQoC-A,S4_MobilityPercentage,200,MobilityPercentage,10,50,40,10,7,200.0,30,1000,788,212,78.8,0.788,0.732298,97.54,7.05,-120.67,1076.0647
