Repetition,Algorithm,Scenario,NumDevices,VariableParameter,ParameterValue,PayloadSize,PacketInterval,MobilityPercentage,SpreadingFactor,SimulationDuration,MobilitySpeed,TotalPackets,Succeed,Lost,Success_Rate,PDR,EnergyEfficiency,AverageToA,AverageSNR,AverageRSSI,TotalEnergyConsumption
1,D-LoRa,S1_Density,100,NumDevices,100,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,100,NumDevices,100,50,5,0,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,100,NumDevices,100,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,100,NumDevices,100,50,5,50,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,100,NumDevices,100,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,100,NumDevices,100,50,40,0,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,100,NumDevices,100,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,100,NumDevices,100,50,40,50,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,200,NumDevices,200,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,200,NumDevices,200,50,5,0,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,200,NumDevices,200,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,200,NumDevices,200,50,5,50,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,200,NumDevices,200,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,200,NumDevices,200,50,40,0,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,200,NumDevices,200,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,200,NumDevices,200,50,40,50,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,300,NumDevices,300,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,300,NumDevices,300,50,5,0,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,300,NumDevices,300,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,300,NumDevices,300,50,5,50,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,300,NumDevices,300,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,300,NumDevices,300,50,40,0,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,300,NumDevices,300,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,300,NumDevices,300,50,40,50,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,400,NumDevices,400,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,400,NumDevices,400,50,5,0,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,400,NumDevices,400,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,400,NumDevices,400,50,5,50,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,400,NumDevices,400,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,400,NumDevices,400,50,40,0,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,400,NumDevices,400,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,400,NumDevices,400,50,40,50,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,500,NumDevices,500,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,500,NumDevices,500,50,5,0,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,500,NumDevices,500,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,500,NumDevices,500,50,5,50,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,500,NumDevices,500,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,500,NumDevices,500,50,40,0,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,500,NumDevices,500,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,500,NumDevices,500,50,40,50,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,600,NumDevices,600,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,600,NumDevices,600,50,5,0,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,600,NumDevices,600,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,600,NumDevices,600,50,5,50,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,600,NumDevices,600,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,600,NumDevices,600,50,40,0,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,600,NumDevices,600,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,600,NumDevices,600,50,40,50,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,700,NumDevices,700,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,700,NumDevices,700,50,5,0,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,700,NumDevices,700,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,700,NumDevices,700,50,5,50,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,700,NumDevices,700,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,700,NumDevices,700,50,40,0,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,700,NumDevices,700,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,700,NumDevices,700,50,40,50,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,800,NumDevices,800,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,800,NumDevices,800,50,5,0,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,800,NumDevices,800,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,800,NumDevices,800,50,5,50,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,800,NumDevices,800,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,800,NumDevices,800,50,40,0,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,800,NumDevices,800,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,800,NumDevices,800,50,40,50,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,900,NumDevices,900,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,900,NumDevices,900,50,5,0,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,900,NumDevices,900,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,900,NumDevices,900,50,5,50,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,900,NumDevices,900,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,900,NumDevices,900,50,40,0,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,900,NumDevices,900,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,900,NumDevices,900,50,40,50,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,1000,NumDevices,1000,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,1000,NumDevices,1000,50,5,0,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,1000,NumDevices,1000,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,1000,NumDevices,1000,50,5,50,7,9000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,1000,NumDevices,1000,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,1000,NumDevices,1000,50,40,0,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,1000,NumDevices,1000,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S1_Density,1000,NumDevices,1000,50,40,50,7,72000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,1,50,1,0,7,1800.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,1,50,1,0,7,1800.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,1,50,1,50,7,1800.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,1,50,1,50,7,1800.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,1,50,1,0,7,1800.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,1,50,1,0,7,1800.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,1,50,1,50,7,1800.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,1,50,1,50,7,1800.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,7,50,7,0,7,12600.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,7,50,7,0,7,12600.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,7,50,7,50,7,12600.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,7,50,7,50,7,12600.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,7,50,7,0,7,12600.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,7,50,7,0,7,12600.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,7,50,7,50,7,12600.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,7,50,7,50,7,12600.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,13,50,13,0,7,23400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,13,50,13,0,7,23400.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,13,50,13,50,7,23400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,13,50,13,50,7,23400.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,13,50,13,0,7,23400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,13,50,13,0,7,23400.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,13,50,13,50,7,23400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,13,50,13,50,7,23400.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,19,50,19,0,7,34200.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,19,50,19,0,7,34200.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,19,50,19,50,7,34200.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,19,50,19,50,7,34200.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,19,50,19,0,7,34200.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,19,50,19,0,7,34200.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,19,50,19,50,7,34200.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,19,50,19,50,7,34200.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,25,50,25,0,7,45000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,25,50,25,0,7,45000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,25,50,25,50,7,45000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,25,50,25,50,7,45000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,25,50,25,0,7,45000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,25,50,25,0,7,45000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,25,50,25,50,7,45000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,25,50,25,50,7,45000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,31,50,31,0,7,55800.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,31,50,31,0,7,55800.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,31,50,31,50,7,55800.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,31,50,31,50,7,55800.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,31,50,31,0,7,55800.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,31,50,31,0,7,55800.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,31,50,31,50,7,55800.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,31,50,31,50,7,55800.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,37,50,37,0,7,66600.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,37,50,37,0,7,66600.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,37,50,37,50,7,66600.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,37,50,37,50,7,66600.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,37,50,37,0,7,66600.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,37,50,37,0,7,66600.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,37,50,37,50,7,66600.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,37,50,37,50,7,66600.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,43,50,43,0,7,77400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,43,50,43,0,7,77400.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,43,50,43,50,7,77400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,43,50,43,50,7,77400.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,43,50,43,0,7,77400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,43,50,43,0,7,77400.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,43,50,43,50,7,77400.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,43,50,43,50,7,77400.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,49,50,49,0,7,88200.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,49,50,49,0,7,88200.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,49,50,49,50,7,88200.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,49,50,49,50,7,88200.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,49,50,49,0,7,88200.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,49,50,49,0,7,88200.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,49,50,49,50,7,88200.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,49,50,49,50,7,88200.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,55,50,55,0,7,99000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,55,50,55,0,7,99000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,55,50,55,50,7,99000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,200,PacketInterval,55,50,55,50,7,99000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,55,50,55,0,7,99000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,55,50,55,0,7,99000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,55,50,55,50,7,99000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S2_TrafficLoad,600,PacketInterval,55,50,55,50,7,99000.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,200,MobilitySpeed,0,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,200,MobilitySpeed,0,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,200,MobilitySpeed,0,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,200,MobilitySpeed,0,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,600,MobilitySpeed,0,50,5,0,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,600,MobilitySpeed,0,50,5,50,7,9000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,600,MobilitySpeed,0,50,40,0,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,600,MobilitySpeed,0,50,40,50,7,72000.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,200,MobilitySpeed,7,50,5,0,7,9000.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,200,MobilitySpeed,7,50,5,50,7,9000.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,200,MobilitySpeed,7,50,40,0,7,72000.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,200,MobilitySpeed,7,50,40,50,7,72000.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,600,MobilitySpeed,7,50,5,0,7,9000.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,600,MobilitySpeed,7,50,5,50,7,9000.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,600,MobilitySpeed,7,50,40,0,7,72000.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,600,MobilitySpeed,7,50,40,50,7,72000.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,200,MobilitySpeed,13,50,5,0,7,9000.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D-LoRa,S3_MobilitySpeed,200,MobilitySpeed,13,50,5,50,7,9000.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
